Date,Open,High,Low,Close,Volume,Adj Close
1972-12-31,100.0,100.0,100.0,100.0,0.0,100.0
1973-01-01,100.14833811612903,100.14833811612903,100.14833811612903,100.14833811612903,0.0,100.14833811612903
1973-01-02,100.29667623225806,100.29667623225806,100.29667623225806,100.29667623225806,0.0,100.29667623225806
1973-01-03,100.44501434838709,100.44501434838709,100.44501434838709,100.44501434838709,0.0,100.44501434838709
1973-01-04,100.59335246451613,100.59335246451613,100.59335246451613,100.59335246451613,0.0,100.59335246451613
1973-01-05,100.74169058064516,100.74169058064516,100.74169058064516,100.74169058064516,0.0,100.74169058064516
1973-01-06,100.8900286967742,100.8900286967742,100.8900286967742,100.8900286967742,0.0,100.8900286967742
1973-01-07,101.03836681290322,101.03836681290322,101.03836681290322,101.03836681290322,0.0,101.03836681290322
1973-01-08,101.18670492903226,101.18670492903226,101.18670492903226,101.18670492903226,0.0,101.18670492903226
1973-01-09,101.33504304516129,101.33504304516129,101.33504304516129,101.33504304516129,0.0,101.33504304516129
1973-01-10,101.48338116129032,101.48338116129032,101.48338116129032,101.48338116129032,0.0,101.48338116129032
1973-01-11,101.63171927741935,101.63171927741935,101.63171927741935,101.63171927741935,0.0,101.63171927741935
1973-01-12,101.78005739354839,101.78005739354839,101.78005739354839,101.78005739354839,0.0,101.78005739354839
1973-01-13,101.92839550967742,101.92839550967742,101.92839550967742,101.92839550967742,0.0,101.92839550967742
1973-01-14,102.07673362580645,102.07673362580645,102.07673362580645,102.07673362580645,0.0,102.07673362580645
1973-01-15,102.22507174193548,102.22507174193548,102.22507174193548,102.22507174193548,0.0,102.22507174193548
1973-01-16,102.37340985806452,102.37340985806452,102.37340985806452,102.37340985806452,0.0,102.37340985806452
1973-01-17,102.52174797419354,102.52174797419354,102.52174797419354,102.52174797419354,0.0,102.52174797419354
1973-01-18,102.67008609032258,102.67008609032258,102.67008609032258,102.67008609032258,0.0,102.67008609032258
1973-01-19,102.81842420645161,102.81842420645161,102.81842420645161,102.81842420645161,0.0,102.81842420645161
1973-01-20,102.96676232258065,102.96676232258065,102.96676232258065,102.96676232258065,0.0,102.96676232258065
1973-01-21,103.11510043870967,103.11510043870967,103.11510043870967,103.11510043870967,0.0,103.11510043870967
1973-01-22,103.26343855483871,103.26343855483871,103.26343855483871,103.26343855483871,0.0,103.26343855483871
1973-01-23,103.41177667096774,103.41177667096774,103.41177667096774,103.41177667096774,0.0,103.41177667096774
1973-01-24,103.56011478709678,103.56011478709678,103.56011478709678,103.56011478709678,0.0,103.56011478709678
1973-01-25,103.7084529032258,103.7084529032258,103.7084529032258,103.7084529032258,0.0,103.7084529032258
1973-01-26,103.85679101935484,103.85679101935484,103.85679101935484,103.85679101935484,0.0,103.85679101935484
1973-01-27,104.00512913548387,104.00512913548387,104.00512913548387,104.00512913548387,0.0,104.00512913548387
