Date,ACWIexUS,ACWIexUS #,SP500TR,SP500TR #,USBond,USBond #,Cash,Total
1973-Dec-31,0,0,0,0,0,0,100000,100000
1974-Jan-01,0,0,0,0,0,0,100000,100000
1974-Jan-02,0,0,0,0,0,0,100000,100000
1974-Jan-03,0,0,0,0,0,0,100000,100000
1974-Jan-04,0,0,0,0,0,0,100000,100000
1974-Jan-05,0,0,0,0,0,0,100000,100000
1974-Jan-06,0,0,0,0,0,0,100000,100000
1974-Jan-07,0,0,0,0,0,0,100000,100000
1974-Jan-08,0,0,0,0,0,0,100000,100000
1974-Jan-09,0,0,0,0,0,0,100000,100000
1974-Jan-10,0,0,0,0,0,0,100000,100000
1974-Jan-11,0,0,0,0,0,0,100000,100000
1974-Jan-12,0,0,0,0,0,0,100000,100000
1974-Jan-13,0,0,0,0,0,0,100000,100000
1974-Jan-14,0,0,0,0,0,0,100000,100000
1974-Jan-15,0,0,0,0,0,0,100000,100000
1974-Jan-16,0,0,0,0,0,0,100000,100000
1974-Jan-17,0,0,0,0,0,0,100000,100000
1974-Jan-18,0,0,0,0,0,0,100000,100000
1974-Jan-19,0,0,0,0,0,0,100000,100000
1974-Jan-20,0,0,0,0,0,0,100000,100000
1974-Jan-21,0,0,0,0,0,0,100000,100000
1974-Jan-22,0,0,0,0,0,0,100000,100000
1974-Jan-23,0,0,0,0,0,0,100000,100000
1974-Jan-24,0,0,0,0,0,0,100000,100000
1974-Jan-25,0,0,0,0,0,0,100000,100000
1974-Jan-26,0,0,0,0,0,0,100000,100000
1974-Jan-27,0,0,0,0,0,0,100000,100000
1974-Jan-28,0,0,0,0,0,0,100000,100000
1974-Jan-29,0,0,0,0,0,0,100000,100000
1974-Jan-30,0,0,0,0,0,0,100000,100000
1974-Jan-31,0,0,0,0,0,0,100000,100000
1974-Feb-01,0,0,0,0,0,0,100000,100000
1974-Feb-02,0,0,0,0,0,0,100000,100000
1974-Feb-03,0,0,0,0,0,0,100000,100000
1974-Feb-04,0,0,0,0,0,0,100000,100000
1974-Feb-05,0,0,0,0,0,0,100000,100000
1974-Feb-06,0,0,0,0,0,0,100000,100000
1974-Feb-07,0,0,0,0,0,0,100000,100000
1974-Feb-08,0,0,0,0,0,0,100000,100000
1974-Feb-09,0,0,0,0,0,0,100000,100000
1974-Feb-10,0,0,0,0,0,0,100000,100000
1974-Feb-11,0,0,0,0,0,0,100000,100000
1974-Feb-12,0,0,0,0,0,0,100000,100000
1974-Feb-13,0,0,0,0,0,0,100000,100000
1974-Feb-14,0,0,0,0,0,0,100000,100000
1974-Feb-15,0,0,0,0,0,0,100000,100000
1974-Feb-16,0,0,0,0,0,0,100000,100000
1974-Feb-17,0,0,0,0,0,0,100000,100000
1974-Feb-18,0,0,0,0,0,0,100000,100000
1974-Feb-19,0,0,0,0,0,0,100000,100000
1974-Feb-20,0,0,0,0,0,0,100000,100000
1974-Feb-21,0,0,0,0,0,0,100000,100000
1974-Feb-22,0,0,0,0,0,0,100000,100000
1974-Feb-23,0,0,0,0,0,0,100000,100000
1974-Feb-24,0,0,0,0,0,0,100000,100000
1974-Feb-25,0,0,0,0,0,0,100000,100000
1974-Feb-26,0,0,0,0,0,0,100000,100000
1974-Feb-27,0,0,0,0,0,0,100000,100000
1974-Feb-28,0,0,0,0,0,0,100000,100000
1974-Mar-01,0,0,0,0,0,0,100000,100000
1974-Mar-02,0,0,0,0,0,0,100000,100000
1974-Mar-03,0,0,0,0,0,0,100000,100000
1974-Mar-04,0,0,0,0,0,0,100000,100000
1974-Mar-05,0,0,0,0,0,0,100000,100000
1974-Mar-06,0,0,0,0,0,0,100000,100000
1974-Mar-07,0,0,0,0,0,0,100000,100000
1974-Mar-08,0,0,0,0,0,0,100000,100000
1974-Mar-09,0,0,0,0,0,0,100000,100000
1974-Mar-10,0,0,0,0,0,0,100000,100000
1974-Mar-11,0,0,0,0,0,0,100000,100000
1974-Mar-12,0,0,0,0,0,0,100000,100000
1974-Mar-13,0,0,0,0,0,0,100000,100000
1974-Mar-14,0,0,0,0,0,0,100000,100000
1974-Mar-15,0,0,0,0,0,0,100000,100000
1974-Mar-16,0,0,0,0,0,0,100000,100000
1974-Mar-17,0,0,0,0,0,0,100000,100000
1974-Mar-18,0,0,0,0,0,0,100000,100000
1974-Mar-19,0,0,0,0,0,0,100000,100000
1974-Mar-20,0,0,0,0,0,0,100000,100000
1974-Mar-21,0,0,0,0,0,0,100000,100000
1974-Mar-22,0,0,0,0,0,0,100000,100000
1974-Mar-23,0,0,0,0,0,0,100000,100000
1974-Mar-24,0,0,0,0,0,0,100000,100000
1974-Mar-25,0,0,0,0,0,0,100000,100000
1974-Mar-26,0,0,0,0,0,0,100000,100000
1974-Mar-27,0,0,0,0,0,0,100000,100000
1974-Mar-28,0,0,0,0,0,0,100000,100000
1974-Mar-29,0,0,0,0,0,0,100000,100000
1974-Mar-30,0,0,0,0,0,0,100000,100000
1974-Mar-31,0,0,0,0,0,0,100000,100000
1974-Apr-01,0,0,0,0,0,0,100000,100000
1974-Apr-02,0,0,0,0,0,0,100000,100000
1974-Apr-03,0,0,0,0,0,0,100000,100000
1974-Apr-04,0,0,0,0,0,0,100000,100000
1974-Apr-05,0,0,0,0,0,0,100000,100000
1974-Apr-06,0,0,0,0,0,0,100000,100000
1974-Apr-07,0,0,0,0,0,0,100000,100000
1974-Apr-08,0,0,0,0,0,0,100000,100000
1974-Apr-09,0,0,0,0,0,0,100000,100000
1974-Apr-10,0,0,0,0,0,0,100000,100000
1974-Apr-11,0,0,0,0,0,0,100000,100000
1974-Apr-12,0,0,0,0,0,0,100000,100000
1974-Apr-13,0,0,0,0,0,0,100000,100000
1974-Apr-14,0,0,0,0,0,0,100000,100000
1974-Apr-15,0,0,0,0,0,0,100000,100000
1974-Apr-16,0,0,0,0,0,0,100000,100000
1974-Apr-17,0,0,0,0,0,0,100000,100000
1974-Apr-18,0,0,0,0,0,0,100000,100000
1974-Apr-19,0,0,0,0,0,0,100000,100000
1974-Apr-20,0,0,0,0,0,0,100000,100000
1974-Apr-21,0,0,0,0,0,0,100000,100000
1974-Apr-22,0,0,0,0,0,0,100000,100000
1974-Apr-23,0,0,0,0,0,0,100000,100000
1974-Apr-24,0,0,0,0,0,0,100000,100000
1974-Apr-25,0,0,0,0,0,0,100000,100000
1974-Apr-26,0,0,0,0,0,0,100000,100000
1974-Apr-27,0,0,0,0,0,0,100000,100000
1974-Apr-28,0,0,0,0,0,0,100000,100000
1974-Apr-29,0,0,0,0,0,0,100000,100000
1974-Apr-30,0,0,0,0,0,0,100000,100000
1974-May-01,0,0,0,0,0,0,100000,100000
1974-May-02,0,0,0,0,0,0,100000,100000
1974-May-03,0,0,0,0,0,0,100000,100000
1974-May-04,0,0,0,0,0,0,100000,100000
1974-May-05,0,0,0,0,0,0,100000,100000
1974-May-06,0,0,0,0,0,0,100000,100000
1974-May-07,0,0,0,0,0,0,100000,100000
1974-May-08,0,0,0,0,0,0,100000,100000
1974-May-09,0,0,0,0,0,0,100000,100000
1974-May-10,0,0,0,0,0,0,100000,100000
1974-May-11,0,0,0,0,0,0,100000,100000
1974-May-12,0,0,0,0,0,0,100000,100000
1974-May-13,0,0,0,0,0,0,100000,100000
1974-May-14,0,0,0,0,0,0,100000,100000
1974-May-15,0,0,0,0,0,0,100000,100000
1974-May-16,0,0,0,0,0,0,100000,100000
1974-May-17,0,0,0,0,0,0,100000,100000
1974-May-18,0,0,0,0,0,0,100000,100000
1974-May-19,0,0,0,0,0,0,100000,100000
1974-May-20,0,0,0,0,0,0,100000,100000
1974-May-21,0,0,0,0,0,0,100000,100000
1974-May-22,0,0,0,0,0,0,100000,100000
1974-May-23,0,0,0,0,0,0,100000,100000
1974-May-24,0,0,0,0,0,0,100000,100000
1974-May-25,0,0,0,0,0,0,100000,100000
1974-May-26,0,0,0,0,0,0,100000,100000
1974-May-27,0,0,0,0,0,0,100000,100000
1974-May-28,0,0,0,0,0,0,100000,100000
1974-May-29,0,0,0,0,0,0,100000,100000
1974-May-30,0,0,0,0,0,0,100000,100000
1974-May-31,0,0,0,0,0,0,100000,100000
1974-Jun-01,0,0,0,0,0,0,100000,100000
1974-Jun-02,0,0,0,0,0,0,100000,100000
1974-Jun-03,0,0,0,0,0,0,100000,100000
1974-Jun-04,0,0,0,0,0,0,100000,100000
1974-Jun-05,0,0,0,0,0,0,100000,100000
1974-Jun-06,0,0,0,0,0,0,100000,100000
1974-Jun-07,0,0,0,0,0,0,100000,100000
1974-Jun-08,0,0,0,0,0,0,100000,100000
1974-Jun-09,0,0,0,0,0,0,100000,100000
1974-Jun-10,0,0,0,0,0,0,100000,100000
1974-Jun-11,0,0,0,0,0,0,100000,100000
1974-Jun-12,0,0,0,0,0,0,100000,100000
1974-Jun-13,0,0,0,0,0,0,100000,100000
1974-Jun-14,0,0,0,0,0,0,100000,100000
1974-Jun-15,0,0,0,0,0,0,100000,100000
1974-Jun-16,0,0,0,0,0,0,100000,100000
1974-Jun-17,0,0,0,0,0,0,100000,100000
1974-Jun-18,0,0,0,0,0,0,100000,100000
1974-Jun-19,0,0,0,0,0,0,100000,100000
1974-Jun-20,0,0,0,0,0,0,100000,100000
1974-Jun-21,0,0,0,0,0,0,100000,100000
1974-Jun-22,0,0,0,0,0,0,100000,100000
1974-Jun-23,0,0,0,0,0,0,100000,100000
1974-Jun-24,0,0,0,0,0,0,100000,100000
1974-Jun-25,0,0,0,0,0,0,100000,100000
1974-Jun-26,0,0,0,0,0,0,100000,100000
1974-Jun-27,0,0,0,0,0,0,100000,100000
1974-Jun-28,0,0,0,0,0,0,100000,100000
1974-Jun-29,0,0,0,0,0,0,100000,100000
1974-Jun-30,0,0,0,0,0,0,100000,100000
1974-Jul-01,0,0,0,0,0,0,100000,100000
1974-Jul-02,0,0,0,0,0,0,100000,100000
1974-Jul-03,0,0,0,0,0,0,100000,100000
1974-Jul-04,0,0,0,0,0,0,100000,100000
1974-Jul-05,0,0,0,0,0,0,100000,100000
1974-Jul-06,0,0,0,0,0,0,100000,100000
1974-Jul-07,0,0,0,0,0,0,100000,100000
1974-Jul-08,0,0,0,0,0,0,100000,100000
1974-Jul-09,0,0,0,0,0,0,100000,100000
1974-Jul-10,0,0,0,0,0,0,100000,100000
1974-Jul-11,0,0,0,0,0,0,100000,100000
1974-Jul-12,0,0,0,0,0,0,100000,100000
1974-Jul-13,0,0,0,0,0,0,100000,100000
1974-Jul-14,0,0,0,0,0,0,100000,100000
1974-Jul-15,0,0,0,0,0,0,100000,100000
1974-Jul-16,0,0,0,0,0,0,100000,100000
1974-Jul-17,0,0,0,0,0,0,100000,100000
1974-Jul-18,0,0,0,0,0,0,100000,100000
1974-Jul-19,0,0,0,0,0,0,100000,100000
1974-Jul-20,0,0,0,0,0,0,100000,100000
1974-Jul-21,0,0,0,0,0,0,100000,100000
1974-Jul-22,0,0,0,0,0,0,100000,100000
1974-Jul-23,0,0,0,0,0,0,100000,100000
1974-Jul-24,0,0,0,0,0,0,100000,100000
1974-Jul-25,0,0,0,0,0,0,100000,100000
1974-Jul-26,0,0,0,0,0,0,100000,100000
1974-Jul-27,0,0,0,0,0,0,100000,100000
1974-Jul-28,0,0,0,0,0,0,100000,100000
1974-Jul-29,0,0,0,0,0,0,100000,100000
1974-Jul-30,0,0,0,0,0,0,100000,100000
1974-Jul-31,0,0,0,0,0,0,100000,100000
1974-Aug-01,0,0,0,0,0,0,100000,100000
1974-Aug-02,0,0,0,0,0,0,100000,100000
1974-Aug-03,0,0,0,0,0,0,100000,100000
1974-Aug-04,0,0,0,0,0,0,100000,100000
1974-Aug-05,0,0,0,0,0,0,100000,100000
1974-Aug-06,0,0,0,0,0,0,100000,100000
1974-Aug-07,0,0,0,0,0,0,100000,100000
1974-Aug-08,0,0,0,0,0,0,100000,100000
1974-Aug-09,0,0,0,0,0,0,100000,100000
1974-Aug-10,0,0,0,0,0,0,100000,100000
1974-Aug-11,0,0,0,0,0,0,100000,100000
1974-Aug-12,0,0,0,0,0,0,100000,100000
1974-Aug-13,0,0,0,0,0,0,100000,100000
1974-Aug-14,0,0,0,0,0,0,100000,100000
1974-Aug-15,0,0,0,0,0,0,100000,100000
1974-Aug-16,0,0,0,0,0,0,100000,100000
1974-Aug-17,0,0,0,0,0,0,100000,100000
1974-Aug-18,0,0,0,0,0,0,100000,100000
1974-Aug-19,0,0,0,0,0,0,100000,100000
1974-Aug-20,0,0,0,0,0,0,100000,100000
1974-Aug-21,0,0,0,0,0,0,100000,100000
1974-Aug-22,0,0,0,0,0,0,100000,100000
1974-Aug-23,0,0,0,0,0,0,100000,100000
1974-Aug-24,0,0,0,0,0,0,100000,100000
1974-Aug-25,0,0,0,0,0,0,100000,100000
1974-Aug-26,0,0,0,0,0,0,100000,100000
1974-Aug-27,0,0,0,0,0,0,100000,100000
1974-Aug-28,0,0,0,0,0,0,100000,100000
1974-Aug-29,0,0,0,0,0,0,100000,100000
1974-Aug-30,0,0,0,0,0,0,100000,100000
1974-Aug-31,0,0,0,0,0,0,100000,100000
1974-Sep-01,0,0,0,0,0,0,100000,100000
1974-Sep-02,0,0,0,0,0,0,100000,100000
1974-Sep-03,0,0,0,0,0,0,100000,100000
1974-Sep-04,0,0,0,0,0,0,100000,100000
1974-Sep-05,0,0,0,0,0,0,100000,100000
1974-Sep-06,0,0,0,0,0,0,100000,100000
1974-Sep-07,0,0,0,0,0,0,100000,100000
1974-Sep-08,0,0,0,0,0,0,100000,100000
1974-Sep-09,0,0,0,0,0,0,100000,100000
1974-Sep-10,0,0,0,0,0,0,100000,100000
1974-Sep-11,0,0,0,0,0,0,100000,100000
1974-Sep-12,0,0,0,0,0,0,100000,100000
1974-Sep-13,0,0,0,0,0,0,100000,100000
1974-Sep-14,0,0,0,0,0,0,100000,100000
1974-Sep-15,0,0,0,0,0,0,100000,100000
1974-Sep-16,0,0,0,0,0,0,100000,100000
1974-Sep-17,0,0,0,0,0,0,100000,100000
1974-Sep-18,0,0,0,0,0,0,100000,100000
1974-Sep-19,0,0,0,0,0,0,100000,100000
1974-Sep-20,0,0,0,0,0,0,100000,100000
1974-Sep-21,0,0,0,0,0,0,100000,100000
1974-Sep-22,0,0,0,0,0,0,100000,100000
1974-Sep-23,0,0,0,0,0,0,100000,100000
1974-Sep-24,0,0,0,0,0,0,100000,100000
1974-Sep-25,0,0,0,0,0,0,100000,100000
1974-Sep-26,0,0,0,0,0,0,100000,100000
1974-Sep-27,0,0,0,0,0,0,100000,100000
1974-Sep-28,0,0,0,0,0,0,100000,100000
1974-Sep-29,0,0,0,0,0,0,100000,100000
1974-Sep-30,0,0,0,0,0,0,100000,100000
1974-Oct-01,0,0,0,0,0,0,100000,100000
1974-Oct-02,0,0,0,0,0,0,100000,100000
1974-Oct-03,0,0,0,0,0,0,100000,100000
1974-Oct-04,0,0,0,0,0,0,100000,100000
1974-Oct-05,0,0,0,0,0,0,100000,100000
1974-Oct-06,0,0,0,0,0,0,100000,100000
1974-Oct-07,0,0,0,0,0,0,100000,100000
1974-Oct-08,0,0,0,0,0,0,100000,100000
1974-Oct-09,0,0,0,0,0,0,100000,100000
1974-Oct-10,0,0,0,0,0,0,100000,100000
1974-Oct-11,0,0,0,0,0,0,100000,100000
1974-Oct-12,0,0,0,0,0,0,100000,100000
1974-Oct-13,0,0,0,0,0,0,100000,100000
1974-Oct-14,0,0,0,0,0,0,100000,100000
1974-Oct-15,0,0,0,0,0,0,100000,100000
1974-Oct-16,0,0,0,0,0,0,100000,100000
1974-Oct-17,0,0,0,0,0,0,100000,100000
1974-Oct-18,0,0,0,0,0,0,100000,100000
1974-Oct-19,0,0,0,0,0,0,100000,100000
1974-Oct-20,0,0,0,0,0,0,100000,100000
1974-Oct-21,0,0,0,0,0,0,100000,100000
1974-Oct-22,0,0,0,0,0,0,100000,100000
1974-Oct-23,0,0,0,0,0,0,100000,100000
1974-Oct-24,0,0,0,0,0,0,100000,100000
1974-Oct-25,0,0,0,0,0,0,100000,100000
1974-Oct-26,0,0,0,0,0,0,100000,100000
1974-Oct-27,0,0,0,0,0,0,100000,100000
1974-Oct-28,0,0,0,0,0,0,100000,100000
1974-Oct-29,0,0,0,0,0,0,100000,100000
1974-Oct-30,0,0,0,0,0,0,100000,100000
1974-Oct-31,0,0,0,0,0,0,100000,100000
1974-Nov-01,0,0,0,0,0,0,100000,100000
1974-Nov-02,0,0,0,0,0,0,100000,100000
1974-Nov-03,0,0,0,0,0,0,100000,100000
1974-Nov-04,0,0,0,0,0,0,100000,100000
1974-Nov-05,0,0,0,0,0,0,100000,100000
1974-Nov-06,0,0,0,0,0,0,100000,100000
1974-Nov-07,0,0,0,0,0,0,100000,100000
1974-Nov-08,0,0,0,0,0,0,100000,100000
1974-Nov-09,0,0,0,0,0,0,100000,100000
1974-Nov-10,0,0,0,0,0,0,100000,100000
1974-Nov-11,0,0,0,0,0,0,100000,100000
1974-Nov-12,0,0,0,0,0,0,100000,100000
1974-Nov-13,0,0,0,0,0,0,100000,100000
1974-Nov-14,0,0,0,0,0,0,100000,100000
1974-Nov-15,0,0,0,0,0,0,100000,100000
1974-Nov-16,0,0,0,0,0,0,100000,100000
1974-Nov-17,0,0,0,0,0,0,100000,100000
1974-Nov-18,0,0,0,0,0,0,100000,100000
1974-Nov-19,0,0,0,0,0,0,100000,100000
1974-Nov-20,0,0,0,0,0,0,100000,100000
1974-Nov-21,0,0,0,0,0,0,100000,100000
1974-Nov-22,0,0,0,0,0,0,100000,100000
1974-Nov-23,0,0,0,0,0,0,100000,100000
1974-Nov-24,0,0,0,0,0,0,100000,100000
1974-Nov-25,0,0,0,0,0,0,100000,100000
1974-Nov-26,0,0,0,0,0,0,100000,100000
1974-Nov-27,0,0,0,0,0,0,100000,100000
1974-Nov-28,0,0,0,0,0,0,100000,100000
1974-Nov-29,0,0,0,0,0,0,100000,100000
1974-Nov-30,0,0,0,0,0,0,100000,100000
1974-Dec-01,0,0,0,0,0,0,100000,100000
1974-Dec-02,0,0,0,0,0,0,100000,100000
1974-Dec-03,0,0,0,0,0,0,100000,100000
1974-Dec-04,0,0,0,0,0,0,100000,100000
1974-Dec-05,0,0,0,0,0,0,100000,100000
1974-Dec-06,0,0,0,0,0,0,100000,100000
1974-Dec-07,0,0,0,0,0,0,100000,100000
1974-Dec-08,0,0,0,0,0,0,100000,100000
1974-Dec-09,0,0,0,0,0,0,100000,100000
1974-Dec-10,0,0,0,0,0,0,100000,100000
1974-Dec-11,0,0,0,0,0,0,100000,100000
1974-Dec-12,0,0,0,0,0,0,100000,100000
1974-Dec-13,0,0,0,0,0,0,100000,100000
1974-Dec-14,0,0,0,0,0,0,100000,100000
1974-Dec-15,0,0,0,0,0,0,100000,100000
1974-Dec-16,0,0,0,0,0,0,100000,100000
1974-Dec-17,0,0,0,0,0,0,100000,100000
1974-Dec-18,0,0,0,0,0,0,100000,100000
1974-Dec-19,0,0,0,0,0,0,100000,100000
1974-Dec-20,0,0,0,0,0,0,100000,100000
1974-Dec-21,0,0,0,0,0,0,100000,100000
1974-Dec-22,0,0,0,0,0,0,100000,100000
1974-Dec-23,0,0,0,0,0,0,100000,100000
1974-Dec-24,0,0,0,0,0,0,100000,100000
1974-Dec-25,0,0,0,0,0,0,100000,100000
1974-Dec-26,0,0,0,0,0,0,100000,100000
1974-Dec-27,0,0,0,0,0,0,100000,100000
1974-Dec-28,0,0,0,0,0,0,100000,100000
1974-Dec-29,0,0,0,0,0,0,100000,100000
1974-Dec-30,0,0,0,0,0,0,100000,100000
1974-Dec-31,0,0,0,0,0,0,100000,100000
1975-Jan-01,0,0,0,0,0,0,100000,100000
1975-Jan-02,0,0,0,0,0,0,100000,100000
1975-Jan-03,0,0,0,0,0,0,100000,100000
1975-Jan-04,0,0,0,0,0,0,100000,100000
1975-Jan-05,0,0,0,0,0,0,100000,100000
1975-Jan-06,0,0,0,0,0,0,100000,100000
1975-Jan-07,0,0,0,0,0,0,100000,100000
1975-Jan-08,0,0,0,0,0,0,100000,100000
1975-Jan-09,0,0,0,0,0,0,100000,100000
1975-Jan-10,0,0,0,0,0,0,100000,100000
1975-Jan-11,0,0,0,0,0,0,100000,100000
1975-Jan-12,0,0,0,0,0,0,100000,100000
1975-Jan-13,0,0,0,0,0,0,100000,100000
1975-Jan-14,0,0,0,0,0,0,100000,100000
1975-Jan-15,0,0,0,0,0,0,100000,100000
1975-Jan-16,0,0,0,0,0,0,100000,100000
1975-Jan-17,0,0,0,0,0,0,100000,100000
1975-Jan-18,0,0,0,0,0,0,100000,100000
1975-Jan-19,0,0,0,0,0,0,100000,100000
1975-Jan-20,0,0,0,0,0,0,100000,100000
1975-Jan-21,0,0,0,0,0,0,100000,100000
1975-Jan-22,0,0,0,0,0,0,100000,100000
1975-Jan-23,0,0,0,0,0,0,100000,100000
1975-Jan-24,0,0,0,0,0,0,100000,100000
1975-Jan-25,0,0,0,0,0,0,100000,100000
1975-Jan-26,0,0,0,0,0,0,100000,100000
1975-Jan-27,0,0,0,0,0,0,100000,100000
1975-Jan-28,0,0,0,0,0,0,100000,100000
1975-Jan-29,0,0,0,0,0,0,100000,100000
1975-Jan-30,0,0,0,0,0,0,100000,100000
1975-Jan-31,0,0,0,0,0,0,100000,100000
1975-Feb-01,0,0,0,0,0,0,100000,100000
1975-Feb-02,0,0,0,0,0,0,100000,100000
1975-Feb-03,0,0,0,0,0,0,100000,100000
1975-Feb-04,0,0,0,0,0,0,100000,100000
1975-Feb-05,0,0,0,0,0,0,100000,100000
1975-Feb-06,0,0,0,0,0,0,100000,100000
1975-Feb-07,0,0,0,0,0,0,100000,100000
1975-Feb-08,0,0,0,0,0,0,100000,100000
1975-Feb-09,0,0,0,0,0,0,100000,100000
1975-Feb-10,0,0,0,0,0,0,100000,100000
1975-Feb-11,0,0,0,0,0,0,100000,100000
1975-Feb-12,0,0,0,0,0,0,100000,100000
1975-Feb-13,0,0,0,0,0,0,100000,100000
1975-Feb-14,0,0,0,0,0,0,100000,100000
1975-Feb-15,0,0,0,0,0,0,100000,100000
1975-Feb-16,0,0,0,0,0,0,100000,100000
1975-Feb-17,0,0,0,0,0,0,100000,100000
1975-Feb-18,0,0,0,0,0,0,100000,100000
1975-Feb-19,0,0,0,0,0,0,100000,100000
1975-Feb-20,0,0,0,0,0,0,100000,100000
1975-Feb-21,0,0,0,0,0,0,100000,100000
1975-Feb-22,0,0,0,0,0,0,100000,100000
1975-Feb-23,0,0,0,0,0,0,100000,100000
1975-Feb-24,0,0,0,0,0,0,100000,100000
1975-Feb-25,0,0,0,0,0,0,100000,100000
1975-Feb-26,0,0,0,0,0,0,100000,100000
1975-Feb-27,0,0,0,0,0,0,100000,100000
1975-Feb-28,0,0,0,0,0,0,100000,100000
1975-Mar-01,0,0,0,0,0,0,100000,100000
1975-Mar-02,0,0,0,0,0,0,100000,100000
1975-Mar-03,0,0,0,0,0,0,100000,100000
1975-Mar-04,0,0,0,0,0,0,100000,100000
1975-Mar-05,0,0,0,0,0,0,100000,100000
1975-Mar-06,0,0,0,0,0,0,100000,100000
1975-Mar-07,0,0,0,0,0,0,100000,100000
1975-Mar-08,0,0,0,0,0,0,100000,100000
1975-Mar-09,0,0,0,0,0,0,100000,100000
1975-Mar-10,0,0,0,0,0,0,100000,100000
1975-Mar-11,0,0,0,0,0,0,100000,100000
1975-Mar-12,0,0,0,0,0,0,100000,100000
1975-Mar-13,0,0,0,0,0,0,100000,100000
1975-Mar-14,0,0,0,0,0,0,100000,100000
1975-Mar-15,0,0,0,0,0,0,100000,100000
1975-Mar-16,0,0,0,0,0,0,100000,100000
1975-Mar-17,0,0,0,0,0,0,100000,100000
1975-Mar-18,0,0,0,0,0,0,100000,100000
1975-Mar-19,0,0,0,0,0,0,100000,100000
1975-Mar-20,0,0,0,0,0,0,100000,100000
1975-Mar-21,0,0,0,0,0,0,100000,100000
1975-Mar-22,0,0,0,0,0,0,100000,100000
1975-Mar-23,0,0,0,0,0,0,100000,100000
1975-Mar-24,0,0,0,0,0,0,100000,100000
1975-Mar-25,0,0,0,0,0,0,100000,100000
1975-Mar-26,0,0,0,0,0,0,100000,100000
1975-Mar-27,0,0,0,0,0,0,100000,100000
1975-Mar-28,0,0,0,0,0,0,100000,100000
1975-Mar-29,0,0,0,0,0,0,100000,100000
1975-Mar-30,0,0,0,0,0,0,100000,100000
1975-Mar-31,0,0,0,0,0,0,100000,100000
1975-Apr-01,0,0,0,0,0,0,100000,100000
1975-Apr-02,0,0,0,0,0,0,100000,100000
1975-Apr-03,0,0,0,0,0,0,100000,100000
1975-Apr-04,0,0,0,0,0,0,100000,100000
1975-Apr-05,0,0,0,0,0,0,100000,100000
1975-Apr-06,0,0,0,0,0,0,100000,100000
1975-Apr-07,0,0,0,0,0,0,100000,100000
1975-Apr-08,0,0,0,0,0,0,100000,100000
1975-Apr-09,0,0,0,0,0,0,100000,100000
1975-Apr-10,0,0,0,0,0,0,100000,100000
1975-Apr-11,0,0,0,0,0,0,100000,100000
1975-Apr-12,0,0,0,0,0,0,100000,100000
1975-Apr-13,0,0,0,0,0,0,100000,100000
1975-Apr-14,0,0,0,0,0,0,100000,100000
1975-Apr-15,0,0,0,0,0,0,100000,100000
1975-Apr-16,0,0,0,0,0,0,100000,100000
1975-Apr-17,0,0,0,0,0,0,100000,100000
1975-Apr-18,0,0,0,0,0,0,100000,100000
1975-Apr-19,0,0,0,0,0,0,100000,100000
1975-Apr-20,0,0,0,0,0,0,100000,100000
1975-Apr-21,0,0,0,0,0,0,100000,100000
1975-Apr-22,0,0,0,0,0,0,100000,100000
1975-Apr-23,0,0,0,0,0,0,100000,100000
1975-Apr-24,0,0,0,0,0,0,100000,100000
1975-Apr-25,0,0,0,0,0,0,100000,100000
1975-Apr-26,0,0,0,0,0,0,100000,100000
1975-Apr-27,0,0,0,0,0,0,100000,100000
1975-Apr-28,0,0,0,0,0,0,100000,100000
1975-Apr-29,0,0,0,0,0,0,100000,100000
1975-Apr-30,0,0,0,0,0,0,100000,100000
1975-May-01,0,0,0,0,0,0,100000,100000
1975-May-02,0,0,0,0,0,0,100000,100000
1975-May-03,0,0,0,0,0,0,100000,100000
1975-May-04,0,0,0,0,0,0,100000,100000
1975-May-05,0,0,0,0,0,0,100000,100000
1975-May-06,0,0,0,0,0,0,100000,100000
1975-May-07,0,0,0,0,0,0,100000,100000
1975-May-08,0,0,0,0,0,0,100000,100000
1975-May-09,0,0,0,0,0,0,100000,100000
1975-May-10,0,0,0,0,0,0,100000,100000
1975-May-11,0,0,0,0,0,0,100000,100000
1975-May-12,0,0,0,0,0,0,100000,100000
1975-May-13,0,0,0,0,0,0,100000,100000
1975-May-14,0,0,0,0,0,0,100000,100000
1975-May-15,0,0,0,0,0,0,100000,100000
1975-May-16,0,0,0,0,0,0,100000,100000
1975-May-17,0,0,0,0,0,0,100000,100000
1975-May-18,0,0,0,0,0,0,100000,100000
1975-May-19,0,0,0,0,0,0,100000,100000
1975-May-20,0,0,0,0,0,0,100000,100000
1975-May-21,0,0,0,0,0,0,100000,100000
1975-May-22,0,0,0,0,0,0,100000,100000
1975-May-23,0,0,0,0,0,0,100000,100000
1975-May-24,0,0,0,0,0,0,100000,100000
1975-May-25,0,0,0,0,0,0,100000,100000
1975-May-26,0,0,0,0,0,0,100000,100000
1975-May-27,0,0,0,0,0,0,100000,100000
1975-May-28,0,0,0,0,0,0,100000,100000
1975-May-29,0,0,0,0,0,0,100000,100000
1975-May-30,0,0,0,0,0,0,100000,100000
1975-May-31,0,0,0,0,0,0,100000,100000
1975-Jun-01,0,0,90077.5,1059,0,0,9922.48,100000
1975-Jun-02,0,0,90220.6,1059,0,0,9922.48,100143
1975-Jun-03,0,0,90363.7,1059,0,0,9922.48,100286
