XLY,0.09323188271344637
XLP,0.0664635364565835
XLE,0.10239046533114524
XLF,0.044440413531661296
XLV,0.082293775673633
XLI,0.08313029947237814
XLB,0.09162848602126931
XLK,0.05731410107107247
XLU,0.07350658962468927
